order_id,Customer_ID,Product_ID,Order_Date,Order_Status,Order_Quantity,Unit_Price,Discount,Shipping_Mode,Shipping_Carrier,Shipping_Date_Scheduled,Shipping_Date_Actual,Delivery_Status,Late_Delivery_Risk_Flag,VAT_Rate,COGS,Unit_Price_Effective,Order_Total,VAT_Amount,Profit_Per_Order
ORD0000143,CUST00319,PROD00149,11/13/2023,Completed,6,74.36,0.22,Economy,CarrierA,11/15/2023,11/17/2023,Late,1,0.25,90.24,58.0008,348.0048,87.0012,257.7648
ORD0000144,CUST00132,PROD00111,4/28/2023,Pending,6,130.15,0.18,Same Day,CarrierA,4/29/2023,5/1/2023,Late,1,0.2,369,106.723,640.338,128.0676,271.338
ORD0000145,CUST00385,PROD00051,4/18/2023,Completed,3,241.77,0.05,Standard,CarrierB,4/21/2023,4/22/2023,Late,1,0.18,582.21,229.6815,689.0445,124.02801,106.8345
ORD0000146,CUST00264,PROD00021,12/7/2023,Pending,9,224.66,0.2,Express,CarrierD,12/9/2023,12/10/2023,Late,1,0.1,1118.79,179.728,1617.552,161.7552,498.762
ORD0000147,CUST00413,PROD00060,5/8/2024,Completed,1,87.53,0.03,Standard,CarrierB,5/12/2024,5/12/2024,On Time,0,0.21,68.44,84.9041,84.9041,17.829861,16.4641
ORD0000148,CUST00055,PROD00179,7/30/2024,Completed,4,310.76,0.04,Standard,CarrierE,8/3/2024,8/5/2024,Late,1,0.21,750.64,298.3296,1193.3184,250.596864,442.6784
ORD0000149,CUST00359,PROD00021,1/28/2023,Completed,7,224.66,0.04,Economy,CarrierB,1/31/2023,1/31/2023,On Time,0,0.2,870.17,215.6736,1509.7152,301.94304,639.5452
ORD0000150,CUST00131,PROD00107,9/27/2023,Completed,4,164.88,0.18,Express,CarrierD,10/1/2023,10/4/2023,Late,1,0.2,340.08,135.2016,540.8064,108.16128,200.7264
ORD0000151,CUST00288,PROD00126,11/20/2023,Completed,5,200.29,0,Express,CarrierE,11/24/2023,11/24/2023,On Time,0,0.2,441.45,200.29,1001.45,200.29,560
ORD0000152,CUST00266,PROD00134,5/31/2023,Completed,5,92.66,0.13,Express,CarrierD,6/3/2023,6/7/2023,Late,1,0.1,354.15,80.6142,403.071,40.3071,48.921
ORD0000153,CUST00458,PROD00073,7/7/2022,Pending,2,136.81,0.11,Express,CarrierC,7/11/2022,7/11/2022,On Time,0,0.22,12.16,121.7609,243.5218,53.574796,231.3618
ORD0000154,CUST00467,PROD00193,12/12/2022,Completed,5,239.52,0.04,Same Day,CarrierB,12/16/2022,12/20/2022,Late,1,0.21,902.9,229.9392,1149.696,241.43616,246.796
ORD0000155,CUST00366,PROD00076,12/18/2022,Completed,8,224.88,0.02,Express,CarrierE,12/22/2022,12/23/2022,Late,1,0.21,1177.28,220.3824,1763.0592,370.242432,585.7792
ORD0000156,CUST00162,PROD00186,6/25/2023,Completed,6,255.2,0.09,Standard,CarrierB,6/30/2023,7/3/2023,Late,1,0.21,802.2,232.232,1393.392,292.61232,591.192
ORD0000157,CUST00380,PROD00078,8/21/2023,Completed,4,118.68,0.08,Economy,CarrierE,8/22/2023,8/24/2023,Late,1,0.2,77.76,109.1856,436.7424,87.34848,358.9824
ORD0000158,CUST00481,PROD00134,2/16/2022,Completed,3,92.66,0.24,Express,CarrierE,2/18/2022,2/18/2022,On Time,0,0.19,212.49,70.4216,211.2648,40.140312,-1.2252
ORD0000159,CUST00087,PROD00065,3/18/2022,Completed,6,192,0.05,Same Day,CarrierC,3/19/2022,3/22/2022,Late,1,0.18,358.68,182.4,1094.4,196.992,735.72
ORD0000160,CUST00055,PROD00086,12/9/2022,Completed,4,78.62,0.12,Economy,CarrierB,12/14/2022,12/16/2022,Late,1,0.21,273.64,69.1856,276.7424,58.115904,3.1024
ORD0000161,CUST00476,PROD00034,7/10/2022,Pending,1,266.45,0.12,Express,CarrierB,7/15/2022,7/15/2022,On Time,0,0.1,190.03,234.476,234.476,23.4476,44.446
ORD0000162,CUST00288,PROD00056,6/27/2023,Pending,5,270.51,0.12,Same Day,CarrierD,7/3/2023,7/6/2023,Late,1,0.2,923.85,238.0488,1190.244,238.0488,266.394
ORD0000163,CUST00178,PROD00075,3/29/2024,Completed,4,221.98,0.24,Standard,CarrierE,4/3/2024,4/3/2024,On Time,0,0.25,571.36,168.7048,674.8192,168.7048,103.4592
ORD0000164,CUST00391,PROD00003,11/12/2023,Completed,2,176.18,0.09,Standard,CarrierA,11/16/2023,11/18/2023,Late,1,0,295.48,160.3238,320.6476,0,25.1676
ORD0000165,CUST00349,PROD00170,2/5/2022,Completed,9,135.28,0.02,Express,CarrierE,2/7/2022,2/10/2022,Late,1,0.1,1081.98,132.5744,1193.1696,119.31696,111.1896
ORD0000166,CUST00008,PROD00190,1/27/2024,Completed,6,174.15,0.02,Standard,CarrierD,2/2/2024,2/3/2024,Late,1,0.25,312.96,170.667,1024.002,256.0005,711.042
ORD0000167,CUST00321,PROD00006,2/28/2023,Completed,7,41.75,0.21,Same Day,CarrierD,3/1/2023,3/5/2023,Late,1,0.18,247.94,32.9825,230.8775,41.55795,-17.0625
ORD0000168,CUST00313,PROD00006,12/17/2022,Completed,3,41.75,0.14,Standard,CarrierB,12/22/2022,12/23/2022,Late,1,0,106.26,35.905,107.715,0,1.455
ORD0000169,CUST00247,PROD00191,7/7/2022,Completed,7,171.78,0.05,Same Day,CarrierC,7/11/2022,7/12/2022,Late,1,0.18,162.12,163.191,1142.337,205.62066,980.217
ORD0000170,CUST00323,PROD00148,6/11/2023,Completed,6,114.59,0.21,Standard,CarrierE,6/14/2023,6/18/2023,Late,1,0.2,618.12,90.5261,543.1566,108.63132,-74.9634
ORD0000171,CUST00472,PROD00149,11/30/2022,Completed,5,74.36,0.19,Same Day,CarrierC,12/2/2022,12/4/2022,Late,1,0.25,75.2,60.2316,301.158,75.2895,225.958
ORD0000172,CUST00471,PROD00002,4/28/2023,Completed,4,207.59,0.09,Express,CarrierD,4/29/2023,5/3/2023,Late,1,0.18,761.56,188.9069,755.6276,136.012968,-5.9324
ORD0000173,CUST00443,PROD00090,8/4/2022,Completed,7,187.75,0.13,Express,CarrierE,8/5/2022,8/8/2022,Late,1,0.1,679.56,163.3425,1143.3975,114.33975,463.8375
ORD0000174,CUST00255,PROD00056,6/7/2022,Completed,7,270.51,0.16,Standard,CarrierB,6/13/2022,6/13/2022,On Time,0,0.2,1293.39,227.2284,1590.5988,318.11976,297.2088
ORD0000175,CUST00328,PROD00096,7/14/2024,Completed,6,182.02,0.06,Economy,CarrierD,7/18/2024,7/21/2024,Late,1,0.1,607.74,171.0988,1026.5928,102.65928,418.8528
ORD0000176,CUST00054,PROD00010,10/29/2023,Completed,5,171.39,0.16,Express,CarrierD,11/2/2023,11/3/2023,Late,1,0.25,715.35,143.9676,719.838,179.9595,4.488
ORD0000177,CUST00249,PROD00087,8/29/2022,Completed,8,219.78,0.15,Economy,CarrierA,9/2/2022,9/2/2022,On Time,0,0.2,1178.16,186.813,1494.504,298.9008,316.344
ORD0000178,CUST00239,PROD00070,10/23/2022,Completed,4,245.01,0.09,Standard,CarrierD,10/26/2022,10/28/2022,Late,1,0.19,789.76,222.9591,891.8364,169.448916,102.0764
ORD0000179,CUST00229,PROD00151,4/7/2023,Completed,3,260.06,0.15,Economy,CarrierD,4/8/2023,4/9/2023,Late,1,0,546.33,221.051,663.153,0,116.823
ORD0000180,CUST00067,PROD00113,2/14/2022,Completed,8,194.97,0.07,Economy,CarrierA,2/20/2022,2/20/2022,On Time,0,0.18,1490.32,181.3221,1450.5768,261.103824,-39.7432
ORD0000181,CUST00051,PROD00030,5/10/2023,Completed,4,110.58,0.14,Same Day,CarrierB,5/13/2023,5/16/2023,Late,1,0.21,56.24,95.0988,380.3952,79.882992,324.1552
ORD0000182,CUST00097,PROD00128,8/28/2024,Completed,6,266.54,0.14,Express,CarrierE,8/29/2024,8/29/2024,On Time,0,0,1037.04,229.2244,1375.3464,0,338.3064
ORD0000183,CUST00092,PROD00078,6/24/2022,Completed,3,118.68,0.25,Same Day,CarrierA,6/28/2022,7/2/2022,Late,1,0.19,58.32,89.01,267.03,50.7357,208.71
ORD0000184,CUST00495,PROD00165,12/12/2022,Completed,4,164.12,0.03,Standard,CarrierB,12/14/2022,12/18/2022,Late,1,0.22,90.44,159.1964,636.7856,140.092832,546.3456
ORD0000185,CUST00264,PROD00055,2/25/2022,Completed,7,151.17,0.02,Standard,CarrierE,3/1/2022,3/1/2022,On Time,0,0.1,851.13,148.1466,1037.0262,103.70262,185.8962
ORD0000186,CUST00418,PROD00049,7/20/2023,Completed,6,256.33,0.07,Economy,CarrierD,7/25/2023,7/29/2023,Late,1,0.2,669.66,238.3869,1430.3214,286.06428,760.6614
ORD0000187,CUST00291,PROD00034,12/7/2022,Completed,1,266.45,0.08,Same Day,CarrierA,12/13/2022,12/16/2022,Late,1,0.18,190.03,245.134,245.134,44.12412,55.104
ORD0000188,CUST00096,PROD00105,2/16/2024,Completed,8,292.26,0.24,Economy,CarrierD,2/19/2024,2/20/2024,Late,1,0.1,1455.84,222.1176,1776.9408,177.69408,321.1008
ORD0000189,CUST00088,PROD00172,6/4/2024,Completed,10,15.87,0.25,Same Day,CarrierC,6/5/2024,6/8/2024,Late,1,0.2,82.3,11.9025,119.025,23.805,36.725
ORD0000190,CUST00078,PROD00022,1/21/2024,Completed,2,119.6,0.18,Economy,CarrierB,1/25/2024,1/29/2024,Late,1,0.2,64.4,98.072,196.144,39.2288,131.744
ORD0000191,CUST00288,PROD00031,4/12/2024,Completed,5,243.72,0.04,Same Day,CarrierC,4/14/2024,4/15/2024,Late,1,0.2,617.35,233.9712,1169.856,233.9712,552.506
ORD0000192,CUST00120,PROD00135,4/18/2022,Completed,8,200.54,0.14,Standard,CarrierA,4/21/2022,4/22/2022,Late,1,0.1,1510.96,172.4644,1379.7152,137.97152,-131.2448
ORD0000193,CUST00302,PROD00105,12/11/2023,Pending,3,292.26,0.22,Express,CarrierB,12/14/2023,12/16/2023,Late,1,0.22,545.94,227.9628,683.8884,150.455448,137.9484
ORD0000194,CUST00491,PROD00149,6/15/2024,Completed,4,74.36,0.12,Express,CarrierA,6/18/2024,6/19/2024,Late,1,0.1,60.16,65.4368,261.7472,26.17472,201.5872
ORD0000195,CUST00400,PROD00016,8/2/2022,Completed,6,80.16,0.14,Economy,CarrierA,8/5/2022,8/8/2022,Late,1,0.22,244.56,68.9376,413.6256,90.997632,169.0656
ORD0000196,CUST00452,PROD00020,5/14/2023,Completed,5,189.93,0.15,Express,CarrierE,5/17/2023,5/19/2023,Late,1,0.2,308.95,161.4405,807.2025,161.4405,498.2525
ORD0000197,CUST00500,PROD00043,1/28/2024,Completed,4,149.37,0.17,Economy,CarrierC,2/1/2024,2/3/2024,Late,1,0.1,46.84,123.9771,495.9084,49.59084,449.0684
ORD0000198,CUST00165,PROD00172,2/1/2023,Pending,4,15.87,0.16,Express,CarrierB,2/4/2023,2/6/2023,Late,1,0.22,32.92,13.3308,53.3232,11.731104,20.4032
ORD0000199,CUST00182,PROD00047,7/4/2023,Completed,3,132.87,0.13,Same Day,CarrierB,7/7/2023,7/10/2023,Late,1,0.1,197.34,115.5969,346.7907,34.67907,149.4507
ORD0000200,CUST00469,PROD00114,5/12/2023,Completed,9,307.16,0.09,Same Day,CarrierB,5/15/2023,5/16/2023,Late,1,0.18,1463.22,279.5156,2515.6404,452.815272,1052.4204
ORD0000201,CUST00398,PROD00019,6/22/2022,Completed,6,188.43,0.09,Economy,CarrierA,6/25/2022,6/29/2022,Late,1,0.1,535.38,171.4713,1028.8278,102.88278,493.4478
ORD0000202,CUST00223,PROD00048,4/15/2022,Completed,6,251.57,0.08,Same Day,CarrierD,4/18/2022,4/19/2022,Late,1,0.25,638.46,231.4444,1388.6664,347.1666,750.2064
ORD0000203,CUST00311,PROD00197,7/6/2023,Completed,8,276.03,0.19,Economy,CarrierC,7/7/2023,7/11/2023,Late,1,0.2,1172.48,223.5843,1788.6744,357.73488,616.1944
ORD0000204,CUST00432,PROD00139,4/24/2023,Completed,8,149.67,0.12,Standard,CarrierC,4/27/2023,4/27/2023,On Time,0,0.2,607.28,131.7096,1053.6768,210.73536,446.3968
ORD0000205,CUST00466,PROD00157,2/3/2023,Completed,8,144.91,0.03,Standard,CarrierB,2/5/2023,2/7/2023,Late,1,0.19,1088.56,140.5627,1124.5016,213.655304,35.9416
ORD0000206,CUST00007,PROD00045,3/10/2023,Completed,5,62.7,0.07,Same Day,CarrierE,3/15/2023,3/16/2023,Late,1,0.2,277.3,58.311,291.555,58.311,14.255
ORD0000207,CUST00330,PROD00196,10/4/2023,Completed,5,213.06,0.05,Same Day,CarrierD,10/7/2023,10/7/2023,On Time,0,0.2,365.5,202.407,1012.035,202.407,646.535
ORD0000208,CUST00263,PROD00164,11/24/2023,Completed,4,193.59,0.02,Same Day,CarrierD,11/25/2023,11/25/2023,On Time,0,0.18,437.92,189.7182,758.8728,136.597104,320.9528
ORD0000209,CUST00161,PROD00176,9/17/2024,Completed,4,90.25,0.08,Same Day,CarrierC,9/19/2024,9/22/2024,Late,1,0.2,156,83.03,332.12,66.424,176.12
ORD0000210,CUST00151,PROD00087,7/10/2024,Completed,2,219.78,0.01,Same Day,CarrierD,7/13/2024,7/14/2024,Late,1,0.25,294.54,217.5822,435.1644,108.7911,140.6244
ORD0000211,CUST00085,PROD00015,7/13/2022,Completed,5,148.73,0.09,Same Day,CarrierD,7/16/2022,7/19/2022,Late,1,0.2,202.3,135.3443,676.7215,135.3443,474.4215
ORD0000212,CUST00147,PROD00110,4/22/2024,Completed,3,64.28,0,Standard,CarrierC,4/25/2024,4/27/2024,Late,1,0.18,60.03,64.28,192.84,34.7112,132.81
ORD0000213,CUST00112,PROD00172,3/11/2024,Completed,7,15.87,0.15,Economy,CarrierE,3/15/2024,3/16/2024,Late,1,0.1,57.61,13.4895,94.4265,9.44265,36.8165
ORD0000214,CUST00381,PROD00195,4/11/2023,Completed,7,125.53,0.09,Standard,CarrierB,4/15/2023,4/18/2023,Late,1,0.25,497.77,114.2323,799.6261,199.906525,301.8561
ORD0000215,CUST00403,PROD00096,12/7/2022,Completed,6,182.02,0,Economy,CarrierC,12/9/2022,12/13/2022,Late,1,0.2,607.74,182.02,1092.12,218.424,484.38
ORD0000216,CUST00036,PROD00168,2/28/2022,Completed,6,177.65,0.2,Economy,CarrierD,3/6/2022,3/7/2022,Late,1,0,248.22,142.12,852.72,0,604.5
ORD0000217,CUST00285,PROD00102,5/12/2024,Cancelled,4,211.15,0.02,Standard,CarrierC,5/16/2024,5/20/2024,Late,1,0.1,516.4,206.927,827.708,82.7708,311.308
ORD0000218,CUST00188,PROD00086,6/22/2023,Completed,9,78.62,0.1,Standard,CarrierD,6/27/2023,6/30/2023,Late,1,0.21,615.69,70.758,636.822,133.73262,21.132
ORD0000219,CUST00082,PROD00142,4/23/2023,Completed,6,127.75,0,Express,CarrierC,4/24/2023,4/25/2023,Late,1,0.1,324.6,127.75,766.5,76.65,441.9
ORD0000220,CUST00002,PROD00191,4/13/2022,Completed,6,171.78,0.21,Economy,CarrierE,4/14/2022,4/16/2022,Late,1,0.25,138.96,135.7062,814.2372,203.5593,675.2772
ORD0000221,CUST00385,PROD00081,6/17/2023,Pending,5,307.36,0.07,Same Day,CarrierD,6/18/2023,6/19/2023,Late,1,0.18,866.55,285.8448,1429.224,257.26032,562.674
ORD0000222,CUST00303,PROD00051,8/2/2024,Completed,1,241.77,0.18,Economy,CarrierB,8/4/2024,8/7/2024,Late,1,0.21,194.07,198.2514,198.2514,41.632794,4.1814
ORD0000223,CUST00197,PROD00112,8/15/2023,Completed,4,52.82,0.05,Express,CarrierA,8/19/2023,8/23/2023,Late,1,0.2,145.76,50.179,200.716,40.1432,54.956
ORD0000224,CUST00404,PROD00186,4/18/2024,Completed,3,255.2,0.24,Express,CarrierD,4/24/2024,4/26/2024,Late,1,0,401.1,193.952,581.856,0,180.756
ORD0000225,CUST00011,PROD00015,9/8/2024,Completed,6,148.73,0.2,Economy,CarrierC,9/13/2024,9/15/2024,Late,1,0.2,242.76,118.984,713.904,142.7808,471.144
ORD0000226,CUST00234,PROD00065,12/12/2023,Completed,3,192,0.01,Express,CarrierB,12/18/2023,12/18/2023,On Time,0,0.1,179.34,190.08,570.24,57.024,390.9
ORD0000227,CUST00386,PROD00088,11/18/2022,Completed,8,213,0.02,Economy,CarrierA,11/24/2022,11/24/2022,On Time,0,0.2,1034.56,208.74,1669.92,333.984,635.36
ORD0000228,CUST00195,PROD00183,7/3/2023,Completed,3,281.52,0.03,Express,CarrierD,7/9/2023,7/10/2023,Late,1,0.25,555.96,273.0744,819.2232,204.8058,263.2632
ORD0000229,CUST00471,PROD00076,1/14/2022,Completed,3,224.88,0.13,Same Day,CarrierC,1/17/2022,1/19/2022,Late,1,0.18,441.48,195.6456,586.9368,105.648624,145.4568
ORD0000230,CUST00119,PROD00010,4/1/2023,Completed,6,171.39,0.24,Standard,CarrierE,4/2/2023,4/3/2023,Late,1,0.2,858.42,130.2564,781.5384,156.30768,-76.8816
ORD0000231,CUST00396,PROD00042,8/9/2022,Completed,6,244.88,0.15,Express,CarrierD,8/10/2022,8/14/2022,Late,1,0.25,609.36,208.148,1248.888,312.222,639.528
ORD0000232,CUST00020,PROD00095,5/25/2024,Completed,6,178.76,0.06,Same Day,CarrierE,5/30/2024,5/31/2024,Late,1,0.1,932.04,168.0344,1008.2064,100.82064,76.1664
ORD0000233,CUST00261,PROD00011,1/26/2023,Completed,6,93.58,0.12,Standard,CarrierA,1/27/2023,1/29/2023,Late,1,0,54.06,82.3504,494.1024,0,440.0424
ORD0000234,CUST00293,PROD00118,11/9/2023,Completed,1,71.51,0.05,Express,CarrierA,11/10/2023,11/13/2023,Late,1,0.2,41.38,67.9345,67.9345,13.5869,26.5545
ORD0000235,CUST00422,PROD00144,6/22/2022,Completed,8,131.58,0.24,Express,CarrierA,6/24/2022,6/28/2022,Late,1,0.18,509.36,100.0008,800.0064,144.001152,290.6464
ORD0000236,CUST00256,PROD00125,10/24/2023,Completed,9,192.91,0.23,Standard,CarrierA,10/29/2023,11/2/2023,Late,1,0.21,445.05,148.5407,1336.8663,280.741923,891.8163
ORD0000237,CUST00222,PROD00078,11/15/2023,Completed,5,118.68,0.24,Same Day,CarrierB,11/19/2023,11/22/2023,Late,1,0.1,97.2,90.1968,450.984,45.0984,353.784
ORD0000238,CUST00393,PROD00147,3/22/2022,Completed,5,220.96,0.24,Same Day,CarrierD,3/26/2022,3/30/2022,Late,1,0.25,619.35,167.9296,839.648,209.912,220.298
ORD0000239,CUST00226,PROD00159,12/2/2022,Completed,5,192.67,0.03,Same Day,CarrierE,12/7/2022,12/8/2022,Late,1,0.19,256.7,186.8899,934.4495,177.545405,677.7495
ORD0000240,CUST00053,PROD00181,8/13/2022,Completed,5,93.64,0.24,Economy,CarrierD,8/14/2022,8/18/2022,Late,1,0.1,357.55,71.1664,355.832,35.5832,-1.718
ORD0000241,CUST00428,PROD00090,5/20/2024,Completed,2,187.75,0.15,Economy,CarrierA,5/25/2024,5/26/2024,Late,1,0.1,194.16,159.5875,319.175,31.9175,125.015
ORD0000242,CUST00355,PROD00008,2/4/2022,Completed,5,275.11,0.07,Express,CarrierB,2/5/2022,2/5/2022,On Time,0,0.21,869.5,255.8523,1279.2615,268.644915,409.7615
ORD0000243,CUST00500,PROD00152,5/19/2024,Completed,9,180.9,0.12,Standard,CarrierD,5/25/2024,5/26/2024,Late,1,0.1,465.39,159.192,1432.728,143.2728,967.338
ORD0000244,CUST00342,PROD00136,7/7/2022,Cancelled,4,78.93,0.02,Economy,CarrierD,7/9/2022,7/13/2022,Late,1,0.1,272.08,77.3514,309.4056,30.94056,37.3256
ORD0000245,CUST00364,PROD00111,8/12/2022,Completed,3,130.15,0.07,Same Day,CarrierC,8/18/2022,8/21/2022,Late,1,0.2,184.5,121.0395,363.1185,72.6237,178.6185
ORD0000246,CUST00280,PROD00176,10/5/2023,Completed,6,90.25,0.16,Standard,CarrierE,10/9/2023,10/13/2023,Late,1,0.18,234,75.81,454.86,81.8748,220.86
ORD0000247,CUST00081,PROD00158,6/4/2024,Completed,4,243.46,0.07,Standard,CarrierE,6/6/2024,6/8/2024,Late,1,0.1,614.08,226.4178,905.6712,90.56712,291.5912
ORD0000248,CUST00202,PROD00058,8/20/2024,Completed,5,149.14,0.08,Same Day,CarrierC,8/26/2024,8/26/2024,On Time,0,0.21,216.1,137.2088,686.044,144.06924,469.944
ORD0000249,CUST00158,PROD00086,8/25/2024,Completed,8,78.62,0.17,Standard,CarrierE,8/30/2024,9/3/2024,Late,1,0.21,547.28,65.2546,522.0368,109.627728,-25.2432
ORD0000250,CUST00120,PROD00055,5/9/2023,Completed,4,151.17,0.08,Standard,CarrierB,5/13/2023,5/17/2023,Late,1,0.1,486.36,139.0764,556.3056,55.63056,69.9456
ORD0000251,CUST00059,PROD00122,5/12/2024,Completed,3,288.36,0.01,Same Day,CarrierD,5/18/2024,5/18/2024,On Time,0,0.1,539.22,285.4764,856.4292,85.64292,317.2092
ORD0000252,CUST00494,PROD00190,11/7/2022,Cancelled,3,174.15,0.15,Standard,CarrierA,11/12/2022,11/15/2022,Late,1,0.1,156.48,148.0275,444.0825,44.40825,287.6025
ORD0000253,CUST00215,PROD00108,6/5/2023,Completed,5,204.16,0.22,Economy,CarrierE,6/9/2023,6/10/2023,Late,1,0.22,761.65,159.2448,796.224,175.16928,34.574
ORD0000254,CUST00128,PROD00048,8/4/2023,Completed,7,251.57,0.21,Express,CarrierA,8/9/2023,8/9/2023,On Time,0,0.2,744.87,198.7403,1391.1821,278.23642,646.3121
ORD0000255,CUST00224,PROD00132,6/24/2023,Completed,3,163.2,0.09,Standard,CarrierE,6/28/2023,6/28/2023,On Time,0,0.18,144.93,148.512,445.536,80.19648,300.606
ORD0000256,CUST00209,PROD00165,6/29/2024,Completed,4,164.12,0.04,Standard,CarrierB,7/3/2024,7/7/2024,Late,1,0,90.44,157.5552,630.2208,0,539.7808
ORD0000257,CUST00370,PROD00136,1/4/2023,Completed,7,78.93,0.03,Express,CarrierD,1/7/2023,1/9/2023,Late,1,0.2,476.14,76.5621,535.9347,107.18694,59.7947
ORD0000258,CUST00115,PROD00129,4/20/2023,Completed,5,72.2,0.08,Economy,CarrierB,4/23/2023,4/25/2023,Late,1,0.18,31.8,66.424,332.12,59.7816,300.32
ORD0000259,CUST00209,PROD00198,1/16/2024,Completed,9,247.14,0.03,Standard,CarrierD,1/20/2024,1/21/2024,Late,1,0,1619.46,239.7258,2157.5322,0,538.0722
ORD0000260,CUST00014,PROD00047,1/31/2022,Completed,6,132.87,0.16,Same Day,CarrierE,2/3/2022,2/5/2022,Late,1,0.19,394.68,111.6108,669.6648,127.236312,274.9848
ORD0000261,CUST00009,PROD00005,4/6/2024,Completed,6,128.35,0.24,Economy,CarrierA,4/9/2024,4/10/2024,Late,1,0.19,212.52,97.546,585.276,111.20244,372.756
ORD0000262,CUST00040,PROD00178,8/20/2022,Completed,6,88.78,0.02,Standard,CarrierE,8/24/2022,8/25/2022,Late,1,0.25,482.46,87.0044,522.0264,130.5066,39.5664
ORD0000263,CUST00450,PROD00024,4/29/2024,Completed,2,134.76,0.09,Same Day,CarrierC,5/1/2024,5/2/2024,Late,1,0.2,152.88,122.6316,245.2632,49.05264,92.3832
ORD0000264,CUST00237,PROD00175,9/24/2024,Completed,8,146.13,0.25,Same Day,CarrierC,9/25/2024,9/25/2024,On Time,0,0.21,1046.48,109.5975,876.78,184.1238,-169.7
ORD0000265,CUST00281,PROD00018,5/12/2023,Completed,2,220.57,0.01,Standard,CarrierE,5/13/2023,5/17/2023,Late,1,0.22,214.66,218.3643,436.7286,96.080292,222.0686
ORD0000266,CUST00359,PROD00084,7/20/2023,Completed,3,36.02,0.01,Standard,CarrierE,7/24/2023,7/27/2023,Late,1,0.2,52.17,35.6598,106.9794,21.39588,54.8094
ORD0000267,CUST00201,PROD00156,8/21/2024,Completed,7,150.35,0.09,Same Day,CarrierD,8/24/2024,8/26/2024,Late,1,0.22,365.4,136.8185,957.7295,210.70049,592.3295
ORD0000268,CUST00246,PROD00005,9/7/2024,Completed,8,128.35,0.09,Same Day,CarrierA,9/9/2024,9/10/2024,Late,1,0,283.36,116.7985,934.388,0,651.028
ORD0000269,CUST00278,PROD00030,6/24/2022,Completed,5,110.58,0.19,Economy,CarrierC,6/26/2022,6/26/2022,On Time,0,0.1,70.3,89.5698,447.849,44.7849,377.549
ORD0000270,CUST00235,PROD00001,10/25/2022,Completed,9,176.13,0.1,Express,CarrierE,10/30/2022,11/1/2022,Late,1,0.22,702.36,158.517,1426.653,313.86366,724.293
ORD0000271,CUST00494,PROD00086,3/1/2024,Completed,3,78.62,0.09,Standard,CarrierE,3/5/2024,3/5/2024,On Time,0,0.1,205.23,71.5442,214.6326,21.46326,9.4026
ORD0000272,CUST00004,PROD00082,12/31/2022,Completed,5,180.55,0.15,Standard,CarrierB,1/6/2023,1/6/2023,On Time,0,0.19,632.7,153.4675,767.3375,145.794125,134.6375
ORD0000273,CUST00154,PROD00174,3/27/2022,Completed,9,153.21,0.18,Economy,CarrierE,4/2/2022,4/2/2022,On Time,0,0.2,442.53,125.6322,1130.6898,226.13796,688.1598
ORD0000274,CUST00442,PROD00069,7/31/2023,Completed,4,76.67,0.25,Standard,CarrierD,8/6/2023,8/8/2023,Late,1,0.2,78.16,57.5025,230.01,46.002,151.85
ORD0000275,CUST00029,PROD00031,3/30/2022,Completed,3,243.72,0.1,Same Day,CarrierE,4/5/2022,4/7/2022,Late,1,0.18,370.41,219.348,658.044,118.44792,287.634
ORD0000276,CUST00109,PROD00198,2/23/2022,Completed,5,247.14,0.11,Same Day,CarrierA,2/25/2022,2/25/2022,On Time,0,0.21,899.7,219.9546,1099.773,230.95233,200.073
ORD0000277,CUST00098,PROD00091,9/22/2023,Pending,4,37.74,0.02,Standard,CarrierD,9/23/2023,9/23/2023,On Time,0,0.1,113.28,36.9852,147.9408,14.79408,34.6608
ORD0000278,CUST00215,PROD00184,12/27/2022,Completed,6,308.31,0.1,Standard,CarrierE,1/1/2023,1/2/2023,Late,1,0.22,1056.48,277.479,1664.874,366.27228,608.394
ORD0000279,CUST00293,PROD00093,4/21/2023,Pending,3,277.63,0.03,Express,CarrierC,4/25/2023,4/25/2023,On Time,0,0.2,460.05,269.3011,807.9033,161.58066,347.8533
ORD0000280,CUST00075,PROD00127,8/17/2022,Completed,5,249.89,0.15,Economy,CarrierA,8/20/2022,8/23/2022,Late,1,0.1,822.55,212.4065,1062.0325,106.20325,239.4825
ORD0000281,CUST00326,PROD00156,2/18/2024,Completed,5,150.35,0.16,Same Day,CarrierB,2/20/2024,2/20/2024,On Time,0,0.18,261,126.294,631.47,113.6646,370.47
ORD0000282,CUST00146,PROD00016,4/10/2024,Completed,4,80.16,0.22,Same Day,CarrierC,4/15/2024,4/18/2024,Late,1,0.2,163.04,62.5248,250.0992,50.01984,87.0592
ORD0000283,CUST00128,PROD00054,6/18/2023,Completed,6,230.44,0.03,Express,CarrierB,6/19/2023,6/20/2023,Late,1,0.2,1076.94,223.5268,1341.1608,268.23216,264.2208
ORD0000284,CUST00341,PROD00181,8/7/2024,Completed,2,93.64,0.1,Express,CarrierC,8/9/2024,8/10/2024,Late,1,0.22,143.02,84.276,168.552,37.08144,25.532
ORD0000285,CUST00042,PROD00140,1/29/2024,Completed,6,213.69,0.12,Standard,CarrierC,1/30/2024,2/3/2024,Late,1,0.22,1167,188.0472,1128.2832,248.222304,-38.7168
